state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-13,2,Post,B-,3.7,-0.41791606192844388,C,3.0,-0.65813629745923607,B,4.0,-0.842267670713351,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-12,1,Post,B+,4.3,-0.5675390791611199,B,4.0,-0.78638828217845091,A,5.0,-0.90396676749101368,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-11,7,Post,C+,3.3,-0.49186812838078969,C,3.0,-0.6750534048935003,B,4.0,-0.7901346404651014,C,3.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-10,6,Post,C+,3.3,-0.45693463313317612,C,3.0,-0.68983136469400963,B,4.0,-0.80806502227898092,C,3.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-09,5,Post,B,4.0,-0.45474845205521441,C,3.0,-0.71565048122833641,A,5.0,-0.84957422962414242,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-08,4,Post,C+,3.3,-0.45687334700533583,C,3.0,-0.66394739391133328,B,4.0,-0.81277878825484251,C,3.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-07,3,Post,B-,3.7,-0.40844005196990385,C,3.0,-0.68515855104393442,B,4.0,-0.86458329088341856,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-06,2,Post,B,4.0,-0.45324115523500191,C,3.0,-0.70638215869375487,A,5.0,-0.856019873032755,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-05,1,Post,B+,4.3,-0.61257518611596851,B,4.0,-0.75430181504572447,A,5.0,-0.86573701289370009,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-04,7,Post,B,4.0,-0.49734606894338651,C,3.0,-0.70936708262599169,A,5.0,-0.82222489234258378,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-03,6,Post,C,3.0,-0.41926950718192441,C,3.0,-0.621026505619111,C,3.0,-0.78559658249839426,C,3.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-02,5,Post,C+,3.3,-0.40651114575026265,C,3.0,-0.64310896015485075,C,3.0,-0.82066787330403634,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-04-01,4,Post,C-,2.7,-0.37332964943596619,D,2.0,-0.58024129608543318,D,2.0,-0.82029217770841456,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-31,3,Post,C-,2.7,-0.36785970780856014,D,2.0,-0.58659854328743166,D,2.0,-0.82304131651732026,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-30,2,Post,C+,3.3,-0.41310727430813005,C,3.0,-0.62984499308461384,C,3.0,-0.82851037661044691,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-29,1,Post,C+,3.3,-0.53718368703624908,C,3.0,-0.68924832727733,B,4.0,-0.76534540263502659,C,3.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-28,7,Post,C,3.0,-0.48103304055148821,C,3.0,-0.681421815235879,B,4.0,-0.70975494853196874,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-27,6,Post,C-,2.7,-0.42148761735725271,C,3.0,-0.64297730877704207,C,3.0,-0.66030662776392,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-26,5,Post,C-,2.7,-0.40869729263550986,C,3.0,-0.64766792040065568,C,3.0,-0.68550407693597393,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-25,4,Post,D,2.0,-0.36181956185953357,D,2.0,-0.59713467163480771,D,2.0,-0.69811662625941084,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-24,3,Post,D,2.0,-0.36310991250737951,D,2.0,-0.59973044216065385,D,2.0,-0.68631477709291788,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-23,2,Post,C-,2.7,-0.40941699629197126,C,3.0,-0.63420857865812019,C,3.0,-0.67689034388039,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-22,1,Post,C,3.0,-0.51589651579190143,C,3.0,-0.68307626276061173,B,4.0,-0.73815025696320169,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-21,7,Post,B,4.0,-0.47090147161996637,C,3.0,-0.723850903248711,A,5.0,-0.82492808979764742,B,4.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-20,6,Post,C,3.0,-0.38157525780273666,D,2.0,-0.7013890373310202,A,5.0,-0.71546460897034936,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-19,5,Post,D,2.0,-0.30317158459363192,D,2.0,-0.57004499439012668,D,2.0,-0.570287135391136,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-18,4,Post,F,1.3,-0.2070752973149729,F,1.0,-0.45153810256401328,F,1.0,-0.51078704554853283,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-17,3,Post,F,1.3,-0.15586586868159125,F,1.0,-0.36766831975283476,F,1.0,-0.42045805460998609,D,2.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-16,2,Post,F,1.0,-0.17961546042792989,F,1.0,-0.29877433262091535,F,1.0,-0.24444220011489071,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-15,1,Post,F,1.3,-0.25121433330730747,D,2.0,-0.28127690326701515,F,1.0,-0.38487704266553835,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-14,7,Post,F,1.3,-0.27877956500863355,D,2.0,-0.26633244918527305,F,1.0,-0.22403399108609867,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-13,6,Post,F,1.0,-0.18134829405531927,F,1.0,-0.2120592457575633,F,1.0,0.16716754390406208,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-12,5,Post,F,1.0,-0.17655380247848604,F,1.0,-0.23993767106084615,F,1.0,0.0732823038470034,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-11,4,Post,F,1.0,-0.012722834362508161,F,1.0,-0.12815615495047636,F,1.0,0.5538436937392448,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-10,3,Post,F,1.0,-0.046391132421996877,F,1.0,-0.1027668664651155,F,1.0,0.35048057757275775,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-09,2,Post,F,1.0,-0.077568331141717753,F,1.0,-0.12959168507050398,F,1.0,0.39284115296695421,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-08,1,Pre,F,1.0,-0.049617879423446823,F,1.0,-0.077966879089908334,F,1.0,0.12533968172473164,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-07,7,Pre,F,1.0,-0.012574686733145731,F,1.0,-0.025547863976239961,F,1.0,0.45858036874671315,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-06,6,Pre,F,1.0,-0.0097130441526714767,F,1.0,-0.048033757004107426,F,1.0,0.6682379975761048,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-05,5,Pre,F,1.0,-0.029867237620405791,F,1.0,-0.099066749271701671,F,1.0,0.54491291337239112,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-04,4,Pre,F,1.0,-0.017442451451047544,F,1.0,0.019986260907650672,F,1.0,0.52223560411003977,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-03,3,Pre,F,1.0,-0.0224259654511928,F,1.0,-0.0060791646867512719,F,1.0,0.539175691235301,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-02,2,Pre,F,1.0,-0.045965830714178868,F,1.0,-0.10270806515816844,F,1.0,0.50155414804913878,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-03-01,1,Pre,F,1.0,-0.027644636441740113,F,1.0,-0.044030178707277857,F,1.0,0.25347156129381587,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-02-29,7,Pre,F,1.0,0.018898454606920304,F,1.0,0.021705085564878483,F,1.0,0.67326353100893965,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-02-28,6,Pre,F,1.0,0.033596700777701341,F,1.0,0.040732499608805886,F,1.0,0.87779758049002421,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-02-27,5,Pre,F,1.0,0.0077393429906381745,F,1.0,-0.025982429166853435,F,1.0,0.70154376495925486,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-02-26,4,Pre,F,1.0,-0.016279676372432432,F,1.0,-0.24566286410936256,F,1.0,-0.10426419046368185,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-02-25,3,Pre,F,1.0,-0.055024471798751827,F,1.0,-0.18892273072426707,F,1.0,0.18752510611707285,F,1.0
CA,06,California,39557045,2020-04-17 19:15:42.785758 UTC,2020-02-24,2,Pre,F,1.0,-0.0005742495076100319,F,1.0,-0.052856127508159712,F,1.0,0.77182548223554948,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-16,5,Post,D,2.0,-0.25503877623898508,D,2.0,-0.51664284892619849,F,1.0,-0.75253682462433114,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-15,4,Post,D-,1.7,-0.21154307012583018,F,1.0,-0.45021415829138078,F,1.0,-0.75020695453174824,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-14,3,Post,D+,2.3,-0.29580271603692665,D,2.0,-0.52452026458105294,F,1.0,-0.82108583766597454,B,4.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-13,2,Post,D+,2.3,-0.30502431656436618,D,2.0,-0.47503706478769087,F,1.0,-0.82446263195732528,B,4.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-12,1,Post,B-,3.7,-0.45202701196752393,C,3.0,-0.67524580346419449,B,4.0,-0.89648416148044618,B,4.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-11,7,Post,C-,2.7,-0.4302604731138473,C,3.0,-0.5500422443517724,D,2.0,-0.74111602845837443,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-10,6,Post,D,2.0,-0.32929852884270705,D,2.0,-0.55108370755783642,D,2.0,-0.72289676137454251,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-09,5,Post,D,2.0,-0.29273728752654793,D,2.0,-0.54988664809216314,F,1.0,-0.79580063092542674,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-08,4,Post,D,2.0,-0.26436228983048843,D,2.0,-0.48533834634345258,F,1.0,-0.79096218170049959,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-07,3,Post,D+,2.3,-0.25591903374981195,D,2.0,-0.52372973576602955,F,1.0,-0.82223535770028444,B,4.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-06,2,Post,D+,2.3,-0.282952399058174,D,2.0,-0.52716969556353654,F,1.0,-0.82406137143544322,B,4.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-05,1,Post,C,3.0,-0.41571106249664286,C,3.0,-0.59706001409481779,D,2.0,-0.85744662738027344,B,4.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-04,7,Post,C,3.0,-0.41989258421041303,C,3.0,-0.63936751913260392,C,3.0,-0.818133064625487,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-03,6,Post,D+,2.3,-0.38064498934407909,D,2.0,-0.57591296111018,D,2.0,-0.77989138386014989,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-02,5,Post,D,2.0,-0.29670951390057781,D,2.0,-0.5210744746500755,F,1.0,-0.79741749560054354,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-04-01,4,Post,D-,1.7,-0.2221292104419457,F,1.0,-0.43669908138876612,F,1.0,-0.79715517216879073,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-31,3,Post,D-,1.7,-0.24113375791734232,F,1.0,-0.434113536044401,F,1.0,-0.79786915653223667,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-30,2,Post,D+,2.3,-0.30603024037446586,D,2.0,-0.50379116734659413,F,1.0,-0.83852899935824,B,4.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-29,1,Post,D,2.0,-0.34707992608679106,D,2.0,-0.5059285107909437,F,1.0,-0.81237617482527569,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-28,7,Post,D-,1.7,-0.36039689612197878,D,2.0,-0.51736071202411371,F,1.0,-0.71024098854957984,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-27,6,Post,D-,1.7,-0.33088628819653243,D,2.0,-0.53266002836477588,F,1.0,-0.71609166125694534,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-26,5,Post,D-,1.7,-0.23585448161796266,F,1.0,-0.50124738728913432,F,1.0,-0.752073258536228,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-25,4,Post,F,1.3,-0.16143360441236854,F,1.0,-0.39111875097540333,F,1.0,-0.72745828950268132,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-24,3,Post,F,1.3,-0.18464068723723948,F,1.0,-0.403280783062264,F,1.0,-0.72521873460304431,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-23,2,Post,D-,1.7,-0.21054180932156311,F,1.0,-0.42822039666189221,F,1.0,-0.74168805531905824,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-22,1,Post,D,2.0,-0.2924476925562674,D,2.0,-0.532037196577198,F,1.0,-0.80749177616086376,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-21,7,Post,C,3.0,-0.31361104491444214,D,2.0,-0.60423150392515346,C,3.0,-0.86166851103048459,B,4.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-20,6,Post,D+,2.3,-0.22519977544810754,F,1.0,-0.6120162491727823,C,3.0,-0.7628192944370672,C,3.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-19,5,Post,F,1.3,-0.15131260405270933,F,1.0,-0.44421090289944881,F,1.0,-0.68554946716767451,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-18,4,Post,F,1.3,-0.049995074650704213,F,1.0,-0.29551111531560237,F,1.0,-0.64021572466391563,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-17,3,Post,F,1.3,-0.024855780709281558,F,1.0,-0.22818122754607009,F,1.0,-0.59209101112624929,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-16,2,Post,F,1.3,-0.026071604729830913,F,1.0,-0.1193095786386376,F,1.0,-0.50415170030437628,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-15,1,Post,F,1.3,-0.058689874145026466,F,1.0,-0.13753236015176276,F,1.0,-0.540426150187145,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-14,7,Post,F,1.3,-0.20903340899330072,F,1.0,-0.21020366978996763,F,1.0,-0.40500424852047845,D,2.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-13,6,Post,F,1.0,-0.076006038896506783,F,1.0,-0.02884126011905927,F,1.0,-0.33558721696513216,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-12,5,Post,F,1.0,-0.00069584420894033328,F,1.0,0.10786191340512993,F,1.0,-0.27618399012437167,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-11,4,Post,F,1.0,0.058355263621049445,F,1.0,-0.090477146117404775,F,1.0,-0.099146716791406075,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-10,3,Post,F,1.0,0.016173995906523561,F,1.0,-0.027703384018378345,F,1.0,-0.1673859585704438,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-09,2,Post,F,1.0,-0.024572169325267911,F,1.0,-0.037734867137142643,F,1.0,-0.20722288362292174,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-08,1,Pre,F,1.0,-0.01350070476008074,F,1.0,-0.014031622704996301,F,1.0,-0.37053635431694265,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-07,7,Pre,F,1.0,0.02420566687274775,F,1.0,0.029427530010452535,F,1.0,0.13001712383170094,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-06,6,Pre,F,1.0,0.022554964805046922,F,1.0,-0.0609849637380709,F,1.0,0.13794667124917948,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-05,5,Pre,F,1.0,0.01856317268274137,F,1.0,-0.089075663368017644,F,1.0,-0.088671604435929918,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-04,4,Pre,F,1.0,0.013977419312566141,F,1.0,-0.03080658700001454,F,1.0,-0.16930335567073795,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-03,3,Pre,F,1.0,0.010882193621094591,F,1.0,-0.0063038673706274943,F,1.0,-0.14889338320992118,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-02,2,Pre,F,1.0,0.006074952916270914,F,1.0,-0.034667971354216384,F,1.0,-0.18668313100902756,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-03-01,1,Pre,F,1.0,0.040273707539542493,F,1.0,0.050828458822107868,F,1.0,-0.2780316129488184,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-02-29,7,Pre,F,1.0,0.05670346991530658,F,1.0,0.081186646563590065,F,1.0,0.28709915362730176,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-02-28,6,Pre,F,1.0,0.047852272549312638,F,1.0,0.012298288661374253,F,1.0,0.2807780029456497,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-02-27,5,Pre,F,1.0,0.041374159935527781,F,1.0,-0.026625360169975062,F,1.0,-0.0053292222619760743,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-02-26,4,Pre,F,1.0,0.041075682995261577,F,1.0,0.01123183940334053,F,1.0,-0.10887444697501691,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-02-25,3,Pre,F,1.0,-0.00095554414453677774,F,1.0,-0.025154634612073744,F,1.0,-0.14176683802991152,F,1.0
OK,40,Oklahoma,3943079,2020-04-17 19:15:42.785758 UTC,2020-02-24,2,Pre,F,1.0,-0.010351978987985257,F,1.0,-0.072233241909383086,F,1.0,-0.18193449314990784,F,1.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-16,5,Post,D+,2.3,-0.25151071191940333,D,2.0,-0.55459173290473751,D,2.0,-0.74077090701751191,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-15,4,Post,F,1.3,-0.21211613793360362,F,1.0,-0.46378182402049506,F,1.0,-0.73725874328032193,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-14,3,Post,D-,1.7,-0.24954530017134019,F,1.0,-0.48270866397312912,F,1.0,-0.784802280857443,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-13,2,Post,D,2.0,-0.25374713746205224,D,2.0,-0.44137709528839847,F,1.0,-0.79465324813868554,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-12,1,Post,B+,4.3,-0.60960139948586034,B,4.0,-0.76383275440460541,A,5.0,-0.93464679705460507,B,4.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-11,7,Post,D,2.0,-0.44366314823146469,C,3.0,-0.54186337030615106,F,1.0,-0.73637252202777992,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-10,6,Post,D,2.0,-0.39823282451466491,D,2.0,-0.56334846363324076,D,2.0,-0.70180171593274987,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-09,5,Post,D+,2.3,-0.3063399377894323,D,2.0,-0.56830186632876445,D,2.0,-0.78302353402013036,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-08,4,Post,D,2.0,-0.31056427584501795,D,2.0,-0.53179315832633445,F,1.0,-0.80632907432745937,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-07,3,Post,C-,2.7,-0.314165440528384,D,2.0,-0.56666545364887744,D,2.0,-0.83818100554520447,B,4.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-06,2,Post,D+,2.3,-0.29438382781401728,D,2.0,-0.54674071942237623,F,1.0,-0.82602432159200412,B,4.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-05,1,Post,C+,3.3,-0.48107176536842,C,3.0,-0.6192006871448914,C,3.0,-0.871619311229931,B,4.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-04,7,Post,B-,3.7,-0.4920657173047624,C,3.0,-0.66920010329045443,B,4.0,-0.84284700633661946,B,4.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-03,6,Post,D-,1.7,-0.37373090119289176,D,2.0,-0.5204342947238676,F,1.0,-0.70340873057577924,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-02,5,Post,D-,1.7,-0.25080272625226541,D,2.0,-0.482630488474753,F,1.0,-0.73910391796121355,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-04-01,4,Post,F,1.3,-0.20499918902939668,F,1.0,-0.38670168672139066,F,1.0,-0.72997450144109,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-31,3,Post,D,2.0,-0.25961347695670806,D,2.0,-0.4276405847085521,F,1.0,-0.78356366432210878,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-30,2,Post,D,2.0,-0.26733953660430021,D,2.0,-0.43147650731378051,F,1.0,-0.7974459372928846,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-29,1,Post,D,2.0,-0.38512271728669656,D,2.0,-0.4781598847379514,F,1.0,-0.803502934594152,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-28,7,Post,D-,1.7,-0.38204385820472531,D,2.0,-0.50719553231804848,F,1.0,-0.72905558582043906,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-27,6,Post,D-,1.7,-0.317864928519532,D,2.0,-0.50585033206109653,F,1.0,-0.680839475183264,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-26,5,Post,F,1.3,-0.21839477816952632,F,1.0,-0.49419393784493354,F,1.0,-0.73629314608175367,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-25,4,Post,D-,1.7,-0.1899397934696542,F,1.0,-0.43151994582317788,F,1.0,-0.7559314578727423,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-24,3,Post,D-,1.7,-0.23257188165785403,F,1.0,-0.46544241907400469,F,1.0,-0.76471270070720709,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-23,2,Post,D-,1.7,-0.22959724877340607,F,1.0,-0.43978554310036072,F,1.0,-0.74315680701489162,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-22,1,Post,D+,2.3,-0.38753340880912734,D,2.0,-0.53732230160918193,F,1.0,-0.82016316592166683,B,4.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-21,7,Post,C,3.0,-0.36753453634863731,D,2.0,-0.60343024871321538,C,3.0,-0.86930397068846343,B,4.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-20,6,Post,C-,2.7,-0.29426611639434658,D,2.0,-0.60010397263085991,C,3.0,-0.748992317651999,C,3.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-19,5,Post,F,1.3,-0.13231366350843368,F,1.0,-0.41681230576003148,F,1.0,-0.63517683758855537,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-18,4,Post,F,1.3,-0.056991828237974676,F,1.0,-0.26791626546316216,F,1.0,-0.622295233454445,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-17,3,Post,F,1.3,-0.05196580022846535,F,1.0,-0.19197831457373699,F,1.0,-0.580201396462114,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-16,2,Post,F,1.3,-0.036734180245365067,F,1.0,-0.11478280853296696,F,1.0,-0.50260927165538927,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-15,1,Post,F,1.3,-0.033671246852500995,F,1.0,-0.11713599546513452,F,1.0,-0.57119750430050464,D,2.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-14,7,Post,F,1.0,-0.10711443041265399,F,1.0,-0.18613155022098379,F,1.0,-0.39193273910853987,F,1.0
MS,28,Mississippi,2986530,2020-04-17 19:15:42.785758 UTC,2020-03-13,6,Post,F,1.0,-0.041811045680308488,F,1.0,-0.036974458890468888,F,1.0,-0.34806907310606305,F,1.0
